id1,id2
53900,51213
53900,53461
53900,58918
53900,56183
53900,22647
53900,29839
53900,37631
53900,249946
53900,29413
53900,320
53900,60101
53900,30057
53900,11868
53900,275611
53900,31955
53900,3775
53900,288591
53900,59011
53900,25967
53900,269337
53900,31487
53900,54035
53900,22980
53900,30839
53900,17492
53900,302836
53900,30421
53900,362941
53900,58917
53900,16018
53900,32674
53900,59155
54667,32944
54667,39475
54667,55132
54667,32507
54667,29427
54667,32781
54716,54757
54716,54619
54716,53004
54716,53254
54716,53432
54716,57842
54716,58829
54716,53714
54716,54715
54716,58644
54716,24808
54716,343602
54716,52783
54716,56019
54716,262384
54716,52765
54716,52769
54716,53570
54716,57189
54716,22563
54716,52868
54716,23859
54716,400296
54716,54684
54716,57782
54716,57728
54716,400295
54716,54097
5476,57552
5476,54389
5476,53506
5476,56045
5476,56090
5476,19406
5476,27976
5476,52996
5476,56097
5476,28637
5476,251485
5476,54347
5476,54392
5476,57778
5476,59132
5476,52995
5476,54435
5476,282820
5476,54379
5476,24761
5476,57160
5476,23943
5476,28633
59149,61411
59149,617
59149,34744
59149,3498
59149,302687
59149,394392
59149,452648
59149,24411
59149,24442
59149,5542
59149,30490
59149,32716
59149,25582
59149,52369
59149,53969
59149,57601
59149,39039
59149,52297
59149,15945
59149,51610
59149,53633
59149,54361
59149,55775
59149,25449
59149,28568
59149,54096
59149,244879
59149,42537
59149,56092
59149,25035
59149,56976
59149,57055
59149,57518
59149,23760
59149,269332
59149,31777
59149,359108
59149,42117
59149,54551
59149,57100
59149,58862
59149,52371
59149,26264
59149,292843
59149,4101
59149,53207
59149,839
59149,19625
59149,25373
59149,394391
59149,42191
59149,53781
59149,57422
59149,255818
59149,39513
59149,5179
59149,57270
59149,3506
59149,42039
59149,4491
59149,52170
59149,53747
59149,54552
59149,2249
59149,257182
59149,57954
59149,58755
59149,28145
59149,3480
59149,57215
59149,3287
59149,41776
59149,44093
59149,53743
59149,13466
59149,14870
59149,3556
59149,57173
59149,34749
59149,394389
59149,418164
61411,617
61411,34744
61411,3498
61411,302687
61411,394392
61411,452648
61411,24411
61411,24442
61411,5542
61411,30490
61411,32716
61411,25582
61411,52369
61411,53969
61411,57601
61411,39039
61411,52297
61411,15945
61411,51610
61411,53633
61411,54361
61411,55775
61411,25449
61411,28568
61411,54096
61411,244879
61411,42537
61411,56092
61411,25035
61411,56976
61411,57055
61411,57518
61411,23760
61411,269332
61411,31777
61411,359108
61411,42117
61411,54551
61411,57100
61411,58862
61411,52371
61411,26264
61411,292843
61411,4101
61411,53207
61411,839
61411,19625
61411,25373
61411,394391
61411,42191
61411,53781
61411,57422
61411,255818
61411,39513
61411,5179
61411,57270
61411,3506
61411,42039
61411,4491
61411,52170
61411,53747
61411,54552
61411,2249
61411,257182
61411,57954
61411,58755
61411,28145
61411,3480
61411,57215
61411,3287
61411,41776
61411,44093
61411,53743
61411,13466
61411,14870
61411,3556
61411,57173
61411,34749
61411,394389
61411,418164
617,34744
617,3498
617,302687
617,394392
617,452648
617,24411
617,24442
617,5542
617,30490
617,32716
617,25582
617,52369
617,53969
617,57601
617,39039
617,52297
617,15945
617,51610
617,53633
617,54361
617,55775
617,25449
617,28568
617,54096
617,244879
617,42537
617,56092
617,25035
617,56976
617,57055
617,57518
617,23760
617,269332
617,31777
617,359108
617,42117
617,54551
617,57100
617,58862
617,52371
617,26264
617,292843
617,4101
617,53207
617,839
617,19625
617,25373
617,394391
617,42191
617,53781
617,57422
617,255818
617,39513
617,5179
617,57270
617,3506
617,42039
617,4491
617,52170
617,53747
617,54552
617,2249
617,257182
617,57954
617,58755
617,28145
617,3480
617,57215
617,3287
617,41776
617,44093
617,53743
617,13466
617,14870
617,3556
617,57173
617,34749
617,394389
617,418164
63683,25087
63683,58968
63683,19419
63683,415211
63683,21293
63683,372595
22412,2518
22412,42303
22412,31635
22412,29153
22412,4544
22412,37130
22412,19710
22412,2454
22412,4062
22412,4286
22412,4535
22412,18080
22412,30657
22412,3469
22412,35020
22412,58777
22412,757
22412,17975
22412,28510
22412,4570
22412,52884
22412,29501
22412,29849
22412,5343
22412,54718
22412,31644
22412,37043
22412,4550
22412,11970
22412,54311
22412,32186
22412,923
22412,30584
22412,30748
22412,32797
22412,35374
22412,54491
22412,19569
22412,34772
22412,34659
22412,4117
22412,42302
22412,5468
22412,19452
22412,22448
22412,4527
22412,54492
22412,22910
22412,4280
22412,28024
22412,4161
22412,328004
22412,17604
22412,36096
22412,3696
22412,56219
22412,14331
22412,30426
22412,34779
22412,50311
22412,5501
254542,419297
254542,58550
254542,52939
254542,25097
254542,27418
254542,23762
254542,364800
254542,49
254542,19635
254542,26090
254542,292842
254542,3730
254542,58835
254542,59248
254542,278
254542,2102
254542,292851
254542,54742
254542,21068
254542,5219
254542,23756
254542,13792
254542,216268
254542,16160
254542,384488
29653,61536
29653,4600
29653,53089
29653,59199
29653,24075
29653,4265
29653,4416
29653,27392
29653,3703
29653,430439
29653,4586
29653,4742
29653,53091
29653,54822
29653,11498
29653,26055
29653,54744
29653,57955
29653,32734
29653,57171
29653,59184
29653,127659
29653,4639
29653,52799
29653,58824
29653,13820
29653,23755
29653,395969
29653,41128
29653,55978
29653,58346
29653,1063
29653,19430
29653,25178
29653,26316
29653,366885
29653,4186
29653,2571
29653,27936
29653,50971
29653,53099
29653,54449
29653,24033
29653,53390
29653,56165
29653,19299
29653,25557
29653,3332
29653,371831
29653,2175
29653,27241
29653,2818
29653,28454
29653,40002
29653,52800
29653,57838
29653,58084
29653,18628
29653,29727
29653,5678
29653,28198
29653,43753
29653,57679
29653,58005
29653,32377
29653,383623
29653,39709
29653,4634
29653,5115
29653,54653
29653,302306
29653,34887
29653,53435
29653,56237
29653,57835
29653,57928
29653,57976
29653,15642
29653,57816
29653,1379
29653,2356
29653,30746
29653,31153
29653,23914
29653,2528
29653,33
29653,43754
29653,59222
29653,37854
29653,13554
29653,26333
29653,16944
29653,4128
29653,52752
29653,4751
29653,4793
29653,52751
3946,275602
3946,4531
3946,58134
3946,3137
3946,430
3946,416836
3946,4607
3946,5683
3946,1009
3946,13925
3946,30899
3946,39707
3946,52201
3946,17576
3946,29642
3946,2977
3946,56122
3946,249966
3946,2769
3946,52178
3946,52790
3946,25096
3946,27057
3946,50738
3946,53478
3946,5703
3946,55984
3946,20709
3946,248397
3946,27124
3946,37194
3946,5159
3946,56088
3946,25924
3946,27256
3946,29179
3946,4019
3946,408
3946,5426
3946,689
3946,13525
3946,22828
3946,35314
3946,5137
3946,52368
3946,58252
3946,27255
3946,42920
3946,52827
3946,21400
3946,21926
3946,3717
3946,4234
3946,857
3946,23027
3946,4490
3946,52312
3946,28347
3946,29177
3946,4050
3946,12074
3946,4459
3946,28409
3946,32475
3946,3449
3946,28359
3946,4533
3946,58341
3946,10064
3946,1120
3946,307156
3946,19646
3946,442854
61536,4600
61536,53089
61536,59199
61536,24075
61536,4265
61536,4416
61536,27392
61536,3703
61536,430439
61536,4586
61536,4742
61536,53091
61536,54822
61536,11498
61536,26055
61536,54744
61536,57955
61536,32734
61536,57171
61536,59184
61536,127659
61536,4639
61536,52799
61536,58824
61536,13820
61536,23755
61536,395969
61536,41128
61536,55978
61536,58346
61536,1063
61536,19430
61536,25178
61536,26316
61536,366885
61536,4186
61536,2571
61536,27936
61536,50971
61536,53099
61536,54449
61536,24033
61536,53390
61536,56165
61536,19299
61536,25557
61536,3332
61536,371831
61536,2175
61536,27241
61536,2818
61536,28454
61536,40002
61536,52800
61536,57838
61536,58084
61536,18628
61536,29727
61536,5678
61536,28198
61536,43753
61536,57679
61536,58005
61536,32377
61536,383623
61536,39709
61536,4634
61536,5115
61536,54653
61536,302306
61536,34887
61536,53435
61536,56237
61536,57835
61536,57928
61536,57976
61536,15642
61536,57816
61536,1379
61536,2356
61536,30746
61536,31153
61536,23914
61536,2528
61536,33
61536,43754
61536,59222
61536,37854
61536,13554
61536,26333
61536,16944
61536,4128
61536,52752
61536,4751
61536,4793
61536,52751
19457,31231
19457,19445
19457,22685
19457,31261
19457,31041
19457,41284
19457,5142
19457,30713
19457,32624
19457,32707
19457,36900
19457,16842
19457,23772
19457,34729
19457,32154
19457,34973
19457,35357
19457,21357
19457,22510
19457,29539
19457,32197
19457,35351
19457,44120
19457,15446
19457,22761
19457,32595
19457,57967
19457,30044
19457,31341
19457,35646
19457,14935
19457,5163
19457,19658
19457,30016
19457,30434
19457,34783
19457,34868
19457,29960
19457,30245
19457,30666
19457,30745
19457,22850
19457,29562
19457,29742
19457,32851
19457,42156
19457,45958
19457,55072
19457,30731
19457,31222
19457,32029
19457,32974
19457,35600
19457,19293
19457,22656
19457,27958
19457,31470
19457,32697
19457,32867
19457,13633
19457,20466
19457,31033
19457,32060
19457,32580
19457,37305
19457,38658
19457,34950
19457,428208
19457,19309
19457,30282
19457,326253
19457,32700
19457,403796
19457,10037
19457,19300
19457,27617
19457,30740
19457,32062
19457,22727
19457,31309
19457,31765
19457,32484
19457,34651
19457,61347
19457,22717
19457,31113
19457,31951
19457,36967
19457,9904
19457,29892
19457,31147
19457,41789
19457,17620
19457,36402
19457,419295
19457,19575
19457,32868
19457,35354
19457,57950
19457,13910
19457,30520
19457,39745
19457,42292
25087,58968
25087,19419
25087,415211
25087,21293
25087,372595
27969,1758
27969,244713
31231,19445
31231,22685
31231,31261
31231,31041
31231,41284
31231,5142
31231,30713
31231,32624
31231,32707
31231,36900
31231,16842
31231,23772
31231,34729
31231,32154
31231,34973
31231,35357
31231,21357
31231,22510
31231,29539
31231,32197
31231,35351
31231,44120
31231,15446
31231,22761
31231,32595
31231,57967
31231,30044
31231,31341
31231,35646
31231,14935
31231,5163
31231,19658
31231,30016
31231,30434
31231,34783
31231,34868
31231,29960
31231,30245
31231,30666
31231,30745
31231,22850
31231,29562
31231,29742
31231,32851
31231,42156
31231,45958
31231,55072
31231,30731
31231,31222
31231,32029
31231,32974
31231,35600
31231,19293
31231,22656
31231,27958
31231,31470
31231,32697
31231,32867
31231,13633
31231,20466
31231,31033
31231,32060
31231,32580
31231,37305
31231,38658
31231,34950
31231,428208
31231,19309
31231,30282
31231,326253
31231,32700
31231,403796
31231,10037
31231,19300
31231,27617
31231,30740
31231,32062
31231,22727
31231,31309
31231,31765
31231,32484
31231,34651
31231,61347
31231,22717
31231,31113
31231,31951
31231,36967
31231,9904
31231,29892
31231,31147
31231,41789
31231,17620
31231,36402
31231,419295
31231,19575
31231,32868
31231,35354
31231,57950
31231,13910
31231,30520
31231,39745
31231,42292
34744,3498
34744,302687
34744,394392
34744,452648
34744,24411
34744,24442
34744,5542
34744,30490
34744,32716
34744,25582
34744,52369
34744,53969
34744,57601
34744,39039
34744,52297
34744,15945
34744,51610
34744,53633
34744,54361
34744,55775
34744,25449
34744,28568
34744,54096
34744,244879
34744,42537
34744,56092
34744,25035
34744,56976
34744,57055
34744,57518
34744,23760
34744,269332
34744,31777
34744,359108
34744,42117
34744,54551
34744,57100
34744,58862
34744,52371
34744,26264
34744,292843
34744,4101
34744,53207
34744,839
34744,19625
34744,25373
34744,394391
34744,42191
34744,53781
34744,57422
34744,255818
34744,39513
34744,5179
34744,57270
34744,3506
34744,42039
34744,4491
34744,52170
34744,53747
34744,54552
34744,2249
34744,257182
34744,57954
34744,58755
34744,28145
34744,3480
34744,57215
34744,3287
34744,41776
34744,44093
34744,53743
34744,13466
34744,14870
34744,3556
34744,57173
34744,34749
34744,394389
34744,418164
3498,302687
3498,394392
3498,452648
3498,24411
3498,24442
3498,5542
3498,30490
3498,32716
3498,25582
3498,52369
3498,53969
3498,57601
3498,39039
3498,52297
3498,15945
3498,51610
3498,53633
3498,54361
3498,55775
3498,25449
3498,28568
3498,54096
3498,244879
3498,42537
3498,56092
3498,25035
3498,56976
3498,57055
3498,57518
3498,23760
3498,269332
3498,31777
3498,359108
3498,42117
3498,54551
3498,57100
3498,58862
3498,52371
3498,26264
3498,292843
3498,4101
3498,53207
3498,839
3498,19625
3498,25373
3498,394391
3498,42191
3498,53781
3498,57422
3498,255818
3498,39513
3498,5179
3498,57270
3498,3506
3498,42039
3498,4491
3498,52170
3498,53747
3498,54552
3498,2249
3498,257182
3498,57954
3498,58755
3498,28145
3498,3480
3498,57215
3498,3287
3498,41776
3498,44093
3498,53743
3498,13466
3498,14870
3498,3556
3498,57173
3498,34749
3498,394389
3498,418164
43737,4806
43737,22512
43737,12447
43737,40876
43737,42457
43737,5679
43737,69
43737,2551
43737,42848
43737,53414
43737,27015
43737,29593
43737,3387
43737,4166
43737,42405
43737,4439
43737,10389
43737,15859
43737,23742
43737,41680
43737,18726
43737,50734
43737,19397
43737,23875
43737,29952
43737,10141
43737,14962
43737,4440
43737,492
43737,5596
43737,39236
43737,42767
43737,475
43737,5538
43737,5621
43737,57539
43737,22821
43737,250
43737,42847
43737,3876
43737,279590
43737,41738
43737,12258
43737,19380
43737,23771
43737,52332
43737,864
43737,4108
43737,41494
43737,59633
43737,40877
43737,58381
43737,23916
43737,27946
43737,326224
43737,40381
43737,40588
43737,53413
43737,4297
54757,54619
54757,53004
54757,53254
54757,53432
54757,57842
54757,58829
54757,53714
54757,54715
54757,58644
54757,24808
54757,343602
54757,52783
54757,56019
54757,262384
54757,52765
54757,52769
54757,53570
54757,57189
54757,22563
54757,52868
54757,23859
54757,400296
54757,54684
54757,57782
54757,57728
54757,400295
54757,54097
8771,25091
8771,24792
8771,1317
8771,31014
8771,4225
8771,51431
8771,80251
8771,22903
8771,16159
8771,30766
8771,58920
8771,30813
8771,79826
8771,80316
19445,22685
19445,31261
19445,31041
19445,41284
19445,5142
19445,30713
19445,32624
19445,32707
19445,36900
19445,16842
19445,23772
19445,34729
19445,32154
19445,34973
19445,35357
19445,21357
19445,22510
19445,29539
19445,32197
19445,35351
19445,44120
19445,15446
19445,22761
19445,32595
19445,57967
19445,30044
19445,31341
19445,35646
19445,14935
19445,5163
19445,19658
19445,30016
19445,30434
19445,34783
19445,34868
19445,29960
19445,30245
19445,30666
19445,30745
19445,22850
19445,29562
19445,29742
19445,32851
19445,42156
19445,45958
19445,55072
19445,30731
19445,31222
19445,32029
19445,32974
19445,35600
19445,19293
19445,22656
19445,27958
19445,31470
19445,32697
19445,32867
19445,13633
19445,20466
19445,31033
19445,32060
19445,32580
19445,37305
19445,38658
19445,34950
19445,428208
19445,19309
19445,30282
19445,326253
19445,32700
19445,403796
19445,10037
19445,19300
19445,27617
19445,30740
19445,32062
19445,22727
19445,31309
19445,31765
19445,32484
19445,34651
19445,61347
19445,22717
19445,31113
19445,31951
19445,36967
19445,9904
19445,29892
19445,31147
19445,41789
19445,17620
19445,36402
19445,419295
19445,19575
19445,32868
19445,35354
19445,57950
19445,13910
19445,30520
19445,39745
19445,42292
254654,6877
275602,4531
275602,58134
275602,3137
275602,430
275602,416836
275602,4607
275602,5683
275602,1009
275602,13925
275602,30899
275602,39707
275602,52201
275602,17576
275602,29642
275602,2977
275602,56122
275602,249966
275602,2769
275602,52178
275602,52790
275602,25096
275602,27057
275602,50738
275602,53478
275602,5703
275602,55984
275602,20709
275602,248397
275602,27124
275602,37194
275602,5159
275602,56088
275602,25924
275602,27256
275602,29179
275602,4019
275602,408
275602,5426
275602,689
275602,13525
275602,22828
275602,35314
275602,5137
275602,52368
275602,58252
275602,27255
275602,42920
275602,52827
275602,21400
275602,21926
275602,3717
275602,4234
275602,857
275602,23027
275602,4490
275602,52312
275602,28347
275602,29177
275602,4050
275602,12074
275602,4459
275602,28409
275602,32475
275602,3449
275602,28359
275602,4533
275602,58341
275602,10064
275602,1120
275602,307156
275602,19646
275602,442854
302687,394392
302687,452648
302687,24411
302687,24442
302687,5542
302687,30490
302687,32716
302687,25582
302687,52369
302687,53969
302687,57601
302687,39039
302687,52297
302687,15945
302687,51610
302687,53633
302687,54361
302687,55775
302687,25449
302687,28568
302687,54096
302687,244879
302687,42537
302687,56092
302687,25035
302687,56976
302687,57055
302687,57518
302687,23760
302687,269332
302687,31777
302687,359108
302687,42117
302687,54551
302687,57100
302687,58862
302687,52371
302687,26264
302687,292843
302687,4101
302687,53207
302687,839
302687,19625
302687,25373
302687,394391
302687,42191
302687,53781
302687,57422
302687,255818
302687,39513
302687,5179
302687,57270
302687,3506
302687,42039
302687,4491
302687,52170
302687,53747
302687,54552
302687,2249
302687,257182
302687,57954
302687,58755
302687,28145
302687,3480
302687,57215
302687,3287
302687,41776
302687,44093
302687,53743
302687,13466
302687,14870
302687,3556
302687,57173
302687,34749
302687,394389
302687,418164
324997,10579
39408,32359
39408,37581
39408,24170
39408,38283
39408,31440
39408,47350
39408,57179
39408,25884
39408,32970
39408,25663
39408,25778
39408,42277
39408,38007
39408,25460
39408,36976
39408,29718
39408,26410
39408,29369
39408,52438
39408,31910
39408,39118
394392,452648
394392,24411
394392,24442
394392,5542
394392,30490
394392,32716
394392,25582
394392,52369
394392,53969
394392,57601
394392,39039
394392,52297
394392,15945
394392,51610
394392,53633
394392,54361
394392,55775
394392,25449
394392,28568
394392,54096
394392,244879
394392,42537
394392,56092
394392,25035
394392,56976
394392,57055
394392,57518
394392,23760
394392,269332
394392,31777
394392,359108
394392,42117
394392,54551
394392,57100
394392,58862
394392,52371
394392,26264
394392,292843
394392,4101
394392,53207
394392,839
394392,19625
394392,25373
394392,394391
394392,42191
394392,53781
394392,57422
394392,255818
394392,39513
394392,5179
394392,57270
394392,3506
394392,42039
394392,4491
394392,52170
394392,53747
394392,54552
394392,2249
394392,257182
394392,57954
394392,58755
394392,28145
394392,3480
394392,57215
394392,3287
394392,41776
394392,44093
394392,53743
394392,13466
394392,14870
394392,3556
394392,57173
394392,34749
394392,394389
394392,418164
419297,58550
419297,52939
419297,25097
419297,27418
419297,23762
419297,364800
419297,49
419297,19635
419297,26090
419297,292842
419297,3730
419297,58835
419297,59248
419297,278
419297,2102
419297,292851
419297,54742
419297,21068
419297,5219
419297,23756
419297,13792
419297,216268
419297,16160
419297,384488
452648,24411
452648,24442
452648,5542
452648,30490
452648,32716
452648,25582
452648,52369
452648,53969
452648,57601
452648,39039
452648,52297
452648,15945
452648,51610
452648,53633
452648,54361
452648,55775
452648,25449
452648,28568
452648,54096
452648,244879
452648,42537
452648,56092
452648,25035
452648,56976
452648,57055
452648,57518
452648,23760
452648,269332
452648,31777
452648,359108
452648,42117
452648,54551
452648,57100
452648,58862
452648,52371
452648,26264
452648,292843
452648,4101
452648,53207
452648,839
452648,19625
452648,25373
452648,394391
452648,42191
452648,53781
452648,57422
452648,255818
452648,39513
452648,5179
452648,57270
452648,3506
452648,42039
452648,4491
452648,52170
452648,53747
452648,54552
452648,2249
452648,257182
452648,57954
452648,58755
452648,28145
452648,3480
452648,57215
452648,3287
452648,41776
452648,44093
452648,53743
452648,13466
452648,14870
452648,3556
452648,57173
452648,34749
452648,394389
452648,418164
4531,58134
4531,3137
4531,430
4531,416836
4531,4607
4531,5683
4531,1009
4531,13925
4531,30899
4531,39707
4531,52201
4531,17576
4531,29642
4531,2977
4531,56122
4531,249966
4531,2769
4531,52178
4531,52790
4531,25096
4531,27057
4531,50738
4531,53478
4531,5703
4531,55984
4531,20709
4531,248397
4531,27124
4531,37194
4531,5159
4531,56088
4531,25924
4531,27256
4531,29179
4531,4019
4531,408
4531,5426
4531,689
4531,13525
4531,22828
4531,35314
4531,5137
4531,52368
4531,58252
4531,27255
4531,42920
4531,52827
4531,21400
4531,21926
4531,3717
4531,4234
4531,857
4531,23027
4531,4490
4531,52312
4531,28347
4531,29177
4531,4050
4531,12074
4531,4459
4531,28409
4531,32475
4531,3449
4531,28359
4531,4533
4531,58341
4531,10064
4531,1120
4531,307156
4531,19646
4531,442854
4806,22512
4806,12447
4806,40876
4806,42457
4806,5679
4806,69
4806,2551
4806,42848
4806,53414
4806,27015
4806,29593
4806,3387
4806,4166
4806,42405
4806,4439
4806,10389
4806,15859
4806,23742
4806,41680
4806,18726
4806,50734
4806,19397
4806,23875
4806,29952
4806,10141
4806,14962
4806,4440
4806,492
4806,5596
4806,39236
4806,42767
4806,475
4806,5538
4806,5621
4806,57539
4806,22821
4806,250
4806,42847
4806,3876
4806,279590
4806,41738
4806,12258
4806,19380
4806,23771
4806,52332
4806,864
4806,4108
4806,41494
4806,59633
4806,40877
4806,58381
4806,23916
4806,27946
4806,326224
4806,40381
4806,40588
4806,53413
4806,4297
5344,58813
5344,57607
5344,392019
5344,51325
5344,22513
5344,56123
5344,52370
5344,56184
5344,23006
5344,28448
5344,4277
5344,480
5344,19278
58550,52939
58550,25097
58550,27418
58550,23762
58550,364800
58550,49
58550,19635
58550,26090
58550,292842
58550,3730
58550,58835
58550,59248
58550,278
58550,2102
58550,292851
58550,54742
58550,21068
58550,5219
58550,23756
58550,13792
58550,216268
58550,16160
58550,384488
58813,57607
58813,392019
58813,51325
58813,22513
58813,56123
58813,52370
58813,56184
58813,23006
58813,28448
58813,4277
58813,480
58813,19278
24411,24442
24411,5542
24411,30490
24411,32716
24411,25582
24411,52369
24411,53969
24411,57601
24411,39039
24411,52297
24411,15945
24411,51610
24411,53633
24411,54361
24411,55775
24411,25449
24411,28568
24411,54096
24411,244879
24411,42537
24411,56092
24411,25035
24411,56976
24411,57055
24411,57518
24411,23760
24411,269332
24411,31777
24411,359108
24411,42117
24411,54551
24411,57100
24411,58862
24411,52371
24411,26264
24411,292843
24411,4101
24411,53207
24411,839
24411,19625
24411,25373
24411,394391
24411,42191
24411,53781
24411,57422
24411,255818
24411,39513
24411,5179
24411,57270
24411,3506
24411,42039
24411,4491
24411,52170
24411,53747
24411,54552
24411,2249
24411,257182
24411,57954
24411,58755
24411,28145
24411,3480
24411,57215
24411,3287
24411,41776
24411,44093
24411,53743
24411,13466
24411,14870
24411,3556
24411,57173
24411,34749
24411,394389
24411,418164
2518,42303
2518,31635
2518,29153
2518,4544
2518,37130
2518,19710
2518,2454
2518,4062
2518,4286
2518,4535
2518,18080
2518,30657
2518,3469
2518,35020
2518,58777
2518,757
2518,17975
2518,28510
2518,4570
2518,52884
2518,29501
2518,29849
2518,5343
2518,54718
2518,31644
2518,37043
2518,4550
2518,11970
2518,54311
2518,32186
2518,923
2518,30584
2518,30748
2518,32797
2518,35374
2518,54491
2518,19569
2518,34772
2518,34659
2518,4117
2518,42302
2518,5468
2518,19452
2518,22448
2518,4527
2518,54492
2518,22910
2518,4280
2518,28024
2518,4161
2518,328004
2518,17604
2518,36096
2518,3696
2518,56219
2518,14331
2518,30426
2518,34779
2518,50311
2518,5501
267710,58806
267710,261296
281853,13004
281853,61206
281853,42
281853,14200
281853,15002
281853,304247
281853,62351
281853,20156
281853,46508
281853,60606
281853,302302
281853,60615
281853,21515
281853,49428
281853,18905
281853,10419
281853,14491
281853,326221
281853,13858
281853,262504
4600,53089
4600,59199
4600,24075
4600,4265
4600,4416
4600,27392
4600,3703
4600,430439
4600,4586
4600,4742
4600,53091
4600,54822
4600,11498
4600,26055
4600,54744
4600,57955
4600,32734
4600,57171
4600,59184
4600,127659
4600,4639
4600,52799
4600,58824
4600,13820
4600,23755
4600,395969
4600,41128
4600,55978
4600,58346
4600,1063
4600,19430
4600,25178
4600,26316
4600,366885
4600,4186
4600,2571
4600,27936
4600,50971
4600,53099
4600,54449
4600,24033
4600,53390
4600,56165
4600,19299
4600,25557
4600,3332
4600,371831
4600,2175
4600,27241
4600,2818
4600,28454
4600,40002
4600,52800
4600,57838
4600,58084
4600,18628
4600,29727
4600,5678
4600,28198
4600,43753
4600,57679
4600,58005
4600,32377
4600,383623
4600,39709
4600,4634
4600,5115
4600,54653
4600,302306
4600,34887
4600,53435
4600,56237
4600,57835
4600,57928
4600,57976
4600,15642
4600,57816
4600,1379
4600,2356
4600,30746
4600,31153
4600,23914
4600,2528
4600,33
4600,43754
4600,59222
4600,37854
4600,13554
4600,26333
4600,16944
4600,4128
4600,52752
4600,4751
4600,4793
4600,52751
53089,59199
53089,24075
53089,4265
53089,4416
53089,27392
53089,3703
53089,430439
53089,4586
53089,4742
53089,53091
53089,54822
53089,11498
53089,26055
53089,54744
53089,57955
53089,32734
53089,57171
53089,59184
53089,127659
53089,4639
53089,52799
53089,58824
53089,13820
53089,23755
53089,395969
53089,41128
53089,55978
53089,58346
53089,1063
53089,19430
53089,25178
53089,26316
53089,366885
53089,4186
53089,2571
53089,27936
53089,50971
53089,53099
53089,54449
53089,24033
53089,53390
53089,56165
53089,19299
53089,25557
53089,3332
53089,371831
53089,2175
53089,27241
53089,2818
53089,28454
53089,40002
53089,52800
53089,57838
53089,58084
53089,18628
53089,29727
53089,5678
53089,28198
53089,43753
53089,57679
53089,58005
53089,32377
53089,383623
53089,39709
53089,4634
53089,5115
53089,54653
53089,302306
53089,34887
53089,53435
53089,56237
53089,57835
53089,57928
53089,57976
53089,15642
53089,57816
53089,1379
53089,2356
53089,30746
53089,31153
53089,23914
53089,2528
53089,33
53089,43754
53089,59222
53089,37854
53089,13554
53089,26333
53089,16944
53089,4128
53089,52752
53089,4751
53089,4793
53089,52751
54528,52987
54528,14976
54528,290867
54528,27024
54528,27571
54528,27978
54528,53274
54528,27036
54528,53748
54528,27564
54528,53251
54528,57182
54528,57519
54528,26293
54528,57162
54528,28007
54528,27984
54528,50131
58134,3137
58134,430
58134,416836
58134,4607
58134,5683
58134,1009
58134,13925
58134,30899
58134,39707
58134,52201
58134,17576
58134,29642
58134,2977
58134,56122
58134,249966
58134,2769
58134,52178
58134,52790
58134,25096
58134,27057
58134,50738
58134,53478
58134,5703
58134,55984
58134,20709
58134,248397
58134,27124
58134,37194
58134,5159
58134,56088
58134,25924
58134,27256
58134,29179
58134,4019
58134,408
58134,5426
58134,689
58134,13525
58134,22828
58134,35314
58134,5137
58134,52368
58134,58252
58134,27255
58134,42920
58134,52827
58134,21400
58134,21926
58134,3717
58134,4234
58134,857
58134,23027
58134,4490
58134,52312
58134,28347
58134,29177
58134,4050
58134,12074
58134,4459
58134,28409
58134,32475
58134,3449
58134,28359
58134,4533
58134,58341
58134,10064
58134,1120
58134,307156
58134,19646
58134,442854
59199,24075
59199,4265
59199,4416
59199,27392
59199,3703
59199,430439
59199,4586
59199,4742
59199,53091
59199,54822
59199,11498
59199,26055
59199,54744
59199,57955
59199,32734
59199,57171
59199,59184
59199,127659
59199,4639
59199,52799
59199,58824
59199,13820
59199,23755
59199,395969
59199,41128
59199,55978
59199,58346
59199,1063
59199,19430
59199,25178
59199,26316
59199,366885
59199,4186
59199,2571
59199,27936
59199,50971
59199,53099
59199,54449
59199,24033
59199,53390
59199,56165
59199,19299
59199,25557
59199,3332
59199,371831
59199,2175
59199,27241
59199,2818
59199,28454
59199,40002
59199,52800
59199,57838
59199,58084
59199,18628
59199,29727
59199,5678
59199,28198
59199,43753
59199,57679
59199,58005
59199,32377
59199,383623
59199,39709
59199,4634
59199,5115
59199,54653
59199,302306
59199,34887
59199,53435
59199,56237
59199,57835
59199,57928
59199,57976
59199,15642
59199,57816
59199,1379
59199,2356
59199,30746
59199,31153
59199,23914
59199,2528
59199,33
59199,43754
59199,59222
59199,37854
59199,13554
59199,26333
59199,16944
59199,4128
59199,52752
59199,4751
59199,4793
59199,52751
22512,12447
22512,40876
22512,42457
22512,5679
22512,69
22512,2551
22512,42848
22512,53414
22512,27015
22512,29593
22512,3387
22512,4166
22512,42405
22512,4439
22512,10389
22512,15859
22512,23742
22512,41680
22512,18726
22512,50734
22512,19397
22512,23875
22512,29952
22512,10141
22512,14962
22512,4440
22512,492
22512,5596
22512,39236
22512,42767
22512,475
22512,5538
22512,5621
22512,57539
22512,22821
22512,250
22512,42847
22512,3876
22512,279590
22512,41738
22512,12258
22512,19380
22512,23771
22512,52332
22512,864
22512,4108
22512,41494
22512,59633
22512,40877
22512,58381
22512,23916
22512,27946
22512,326224
22512,40381
